"","TEMP","PRES","DEWP","RAIN","WSPM","wd.E","wd.ENE","wd.ESE","wd.N","wd.NE","wd.NNE","wd.NNW","wd.NW","wd.S","wd.SE","wd.SSE","wd.SSW","wd.SW","wd.W","wd.WNW","wd.WSW","CO_AQI","PM10_AQI","SO2_AQI","NO2_AQI","O3_AQI","AQI","season","RAIN_cat","month","AQI_cat_bin","AQI_cat","AQI_cat_prev1"
"296",0.24,0.79,0.32,0,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11,0.14,0.3,0.35,0.05,0.13,1,0,1,0,1,0
"297",0.25,0.73,0.34,0,0.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.26,0.29,0.48,0.5,0.02,0.28,1,0,1,0,2,0
"298",0.26,0.73,0.37,0,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3,0.33,0.53,0.51,0.03,0.32,1,0,1,1,3,0
"299",0.27,0.76,0.39,0,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.54,0.49,0.84,0.66,0,0.48,1,0,1,1,4,1
"300",0.29,0.66,0.34,0,0.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.46,0.62,0.53,0.08,0.45,1,0,1,1,4,1
"301",0.27,0.77,0.23,0,0.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.06,0.07,0.2,0.02,1,0,1,0,0,1
"302",0.29,0.69,0.26,0,0.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.05,0.15,0.2,0.09,0.04,1,0,1,0,0,0
"303",0.28,0.61,0.24,0,0.22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08,0.03,0.17,0.12,0.13,0.02,1,0,1,0,0,0
"304",0.28,0.48,0.28,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.17,0.19,0.19,0.47,0.02,0.18,1,0,1,0,2,0
"305",0.38,0.41,0.28,0,0.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09,0.17,0.24,0.25,0.11,0.16,1,0,1,0,1,0
"306",0.4,0.35,0.33,0,0.46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11,0.34,0.18,0.27,0.13,0.33,1,0,1,1,3,0
"307",0.38,0.39,0.37,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14,0.28,0.19,0.36,0.08,0.27,1,0,0,0,2,1
"308",0.36,0.46,0.44,0,0.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.36,0.34,0.66,0.51,0,0.34,1,0,0,1,3,0
"309",0.41,0.54,0.37,0,0.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.24,0.24,0.11,0.19,1,0,0,0,2,1
"310",0.3,0.54,0.46,0,0.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23,0.28,0.39,0.41,0,0.27,1,0,0,0,2,0
"311",0.33,0.58,0.4,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.2,0.3,0.37,0.05,0.19,1,0,0,0,2,0
"312",0.3,0.61,0.48,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.23,0.42,0.34,0.01,0.22,1,0,0,0,2,0
"313",0.36,0.63,0.36,0,0.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16,0.17,0.32,0.31,0.06,0.16,1,0,0,0,1,0
"314",0.28,0.76,0.21,0,0.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04,0.02,0.11,0.08,0.15,0.01,1,0,0,0,0,0
"315",0.26,0.72,0.17,0,0.34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07,0.07,0.16,0.18,0.1,0.06,1,0,0,0,0,0
"316",0.25,0.7,0.24,0,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16,0.15,0.4,0.39,0.01,0.14,1,0,0,0,1,0
"317",0.28,0.7,0.28,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.27,0.28,0.55,0.52,0,0.27,1,0,0,0,2,0
"318",0.3,0.8,0.23,0,0.31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0.15,0.16,0.13,0.05,1,0,0,0,0,0
"319",0.24,0.72,0.29,0,0.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0.51,0.42,0.01,0.18,1,0,0,0,2,0
"320",0.26,0.76,0.32,0,0.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23,0.18,0.58,0.42,0.02,0.17,1,0,0,0,1,0
"321",0.27,0.7,0.34,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27,0.31,0.62,0.51,0.02,0.3,1,0,0,1,3,0
"322",0.33,0.65,0.4,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.67,0.96,0.73,0.01,0.67,1,0,0,1,5,1
"323",0.32,0.71,0.42,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22,0.24,0.46,0.34,0.06,0.23,1,0,0,0,2,1
"324",0.31,0.74,0.35,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14,0.14,0.31,0.35,0.04,0.13,1,0,0,0,1,0
"325",0.33,0.59,0.38,0,0.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.27,0.37,0.56,0.37,0.06,0.36,1,0,0,1,3,0
"326",0.32,0.69,0.26,0,0.57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03,0.06,0.05,0,0.22,0.05,1,0,0,0,0,1
"327",0.29,0.72,0.26,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08,0.1,0.23,0.19,0.11,0.09,1,0,0,0,1,0
"328",0.29,0.56,0.3,0,0.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.26,0.57,0.5,0.01,0.25,1,0,0,0,2,0
"329",0.29,0.43,0.34,0,0.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.45,0.46,0.98,0.69,0,0.45,1,0,0,1,4,0
"330",0.36,0.45,0.35,0,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.28,0.3,0.64,0.5,0.02,0.29,1,0,0,1,3,1
"331",0.4,0.64,0.28,0,0.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06,0.07,0.19,0.18,0.14,0.06,1,0,0,0,0,1
"332",0.31,0.66,0.42,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06,0.12,0.31,0.18,0.15,0.11,1,0,0,0,1,0
"333",0.36,0.49,0.35,0,0.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17,0.2,0.45,0.31,0.09,0.19,1,0,0,0,2,0
"334",0.34,0.64,0.34,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07,0.12,0.16,0.2,0.16,0.11,1,0,0,0,1,0
"335",0.29,0.39,0.44,0,0.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23,0.24,0.57,0.42,0.01,0.24,1,0,0,0,2,0
"336",0.38,0.46,0.33,0,0.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.13,0.28,0.2,0.16,0.12,1,0,0,0,1,0
"337",0.34,0.48,0.49,0,0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.29,0.48,0.25,0.06,0.28,1,0,0,1,3,0
"338",0.38,0.41,0.55,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.18,0.23,0.41,0.31,0,0.22,1,0,0.09,0,2,1
"339",0.41,0.41,0.35,0,0.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11,0.15,0.11,0.12,0.18,0.14,1,0,0.09,0,1,0
"340",0.3,0.64,0.13,0,0.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.02,0.04,0.03,0.01,0.3,0.03,1,0,0.09,0,0,0
"341",0.27,0.68,0.13,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0.06,0.12,0.08,0.23,0.04,1,0,0.09,0,0,0
"342",0.26,0.66,0.29,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14,0.18,0.39,0.23,0.08,0.17,1,0,0.09,0,1,0
"343",0.29,0.68,0.38,0,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.21,0.49,0.33,0.05,0.2,1,0,0.09,0,2,0
"344",0.27,0.62,0.47,0.02,0.16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12,0.1,0.23,0.26,0.05,0.09,1,1,0.09,0,1,0
"345",0.27,0.66,0.36,0,0.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.06,0.13,0.14,0.16,0.05,1,1,0.09,0,0,0
"346",0.21,0.82,0.23,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03,0.01,0.1,0.05,0.23,0.01,1,0,0.09,0,0,0
"347",0.19,0.78,0.28,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0.02,0.12,0.14,0.18,0.01,1,0,0.09,0,0,0
"348",0.21,0.65,0.34,0,0.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.19,0.17,0.42,0.36,0.04,0.16,1,0,0.09,0,1,0
"349",0.27,0.74,0.35,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23,0.19,0.35,0.38,0.03,0.18,1,0,0.09,0,2,0
"350",0.26,0.77,0.44,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.28,0.31,0.5,0.41,0,0.3,1,0,0.09,1,3,0
"351",0.27,0.61,0.44,0,0.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.32,0.46,0.53,0.51,0.02,0.45,1,0,0.09,1,4,1
"352",0.3,0.58,0.46,0,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.39,0.72,0.72,0.6,0.02,0.72,1,0,0.09,1,5,1
"353",0.35,0.68,0.44,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.35,0.53,0.6,0.47,0.08,0.53,1,0,0.09,1,4,1
"354",0.36,0.78,0.35,0,0.27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.18,0.13,0.45,0.33,0.11,0.12,1,0,0.09,0,1,1
"355",0.3,0.72,0.41,0,0.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0.13,0.23,0.29,0.11,0.11,1,0,0.09,0,1,0
"356",0.34,0.66,0.38,0,0.31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11,0.12,0.26,0.27,0.11,0.11,1,0,0.09,0,1,0
"357",0.3,0.69,0.47,0,0.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23,0.41,0.27,0.42,0.01,0.4,1,0,0.09,1,4,0
"358",0.34,0.65,0.5,0,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.26,0.49,0.55,0.53,0.02,0.48,1,0,0.09,1,4,1
"359",0.39,0.69,0.51,0,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.38,0.55,0.81,0.56,0.02,0.55,1,0,0.09,1,4,1
"360",0.37,0.7,0.5,0,0.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.36,0.42,0.94,0.45,0.01,0.41,1,0,0.09,1,4,1
"361",0.39,0.64,0.51,0,0.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.47,0.56,1,0.65,0.01,0.55,1,0,0.09,1,4,1
"362",0.4,0.61,0.53,0,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.55,0.73,0.61,0.68,0.01,0.72,1,0,0.09,1,5,1
"363",0.43,0.55,0.56,0,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.46,0.63,0.7,0.68,0.03,0.62,1,1,0.09,1,5,1
"364",0.4,0.67,0.36,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03,0.01,0.07,0.1,0.25,0.02,1,0,0.09,0,0,1
"365",0.35,0.62,0.48,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14,0.18,0.24,0.38,0.03,0.17,1,0,0.09,0,1,0
"366",0.44,0.56,0.36,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,0.17,0.27,0.3,0.16,0.16,1,0,0.18,0,1,0
"367",0.41,0.54,0.46,0,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.27,0.3,0.51,0.49,0.06,0.29,1,0,0.18,1,3,0
"368",0.36,0.53,0.51,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.47,0.46,0.8,0.53,0,0.45,1,0,0.18,1,4,1
"369",0.42,0.62,0.34,0,0.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.11,0.12,0.21,0.19,0.2,0.11,1,0,0.18,0,1,1
"370",0.37,0.66,0.3,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0.05,0.1,0.22,0.16,0.04,1,0,0.18,0,0,0
"371",0.4,0.68,0.3,0,0.37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.08,0.14,0.24,0.02,1,0,0.18,0,0,0
"372",0.4,0.67,0.31,0,0.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.13,0.18,0.29,0.1,0.12,1,0,0.18,0,1,0
"373",0.41,0.56,0.44,0,0.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.31,0.54,0.53,0.04,0.3,1,0,0.18,1,3,0
"374",0.41,0.61,0.43,0,0.27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15,0.21,0.32,0.4,0.1,0.2,1,0,0.18,0,2,1
"375",0.4,0.56,0.49,0,0.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.18,0.39,0.41,0.05,0.17,1,0,0.18,0,1,0
"376",0.48,0.46,0.5,0,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.35,0.57,0.48,0.14,0.34,1,0,0.18,1,3,0
"377",0.48,0.6,0.32,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.05,0.09,0.29,0.02,1,0,0.18,0,0,1
"378",0.48,0.53,0.31,0,0.37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05,0.15,0.09,0.21,0.19,0.14,1,0,0.18,0,1,0
"379",0.55,0.45,0.34,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04,0.15,0.09,0.15,0.26,0.14,1,0,0.18,0,1,0
"380",0.56,0.32,0.46,0,0.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16,0.36,0.35,0.56,0.07,0.35,1,0,0.18,1,3,0
"381",0.57,0.4,0.52,0,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.22,0.38,0.58,0.39,0.21,0.38,1,0,0.18,1,3,1
"382",0.6,0.36,0.52,0,0.39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11,0.46,0.2,0.3,0.18,0.46,1,0,0.18,1,4,1
"383",0.57,0.53,0.48,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0.24,0.1,0.23,0.26,0.23,1,0,0.18,0,2,1
"384",0.51,0.56,0.47,0,0.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07,0.2,0.12,0.28,0.17,0.19,1,0,0.18,0,2,0
"385",0.57,0.62,0.4,0,0.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0.02,0.1,0.28,0.03,0.33,0,0.18,0,0,0
"386",0.6,0.49,0.46,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0.14,0.08,0.28,0.2,0.13,0.33,0,0.18,0,1,0
"387",0.61,0.46,0.47,0,0.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09,0.27,0.12,0.37,0.17,0.26,0.33,0,0.18,0,2,0
"388",0.59,0.55,0.56,0,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14,0.33,0.31,0.48,0.29,0.33,0.33,0,0.18,1,3,0
"389",0.6,0.37,0.62,0,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.49,0.41,0.66,0.19,0.48,0.33,0,0.18,1,4,1
"390",0.64,0.3,0.64,0,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.46,0.34,0.66,0.27,0.46,0.33,0,0.18,1,4,1
"391",0.65,0.31,0.7,0,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.21,0.63,0.39,0.73,0.19,0.63,0.33,0,0.18,1,5,1
"392",0.61,0.33,0.69,0,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23,0.53,0.3,0.61,0.01,0.53,0.33,0,0.18,1,4,1
"393",0.66,0.27,0.71,0,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.28,0.18,0.36,0.17,0.28,0.33,1,0.18,0,2,1
"394",0.68,0.36,0.6,0,0.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04,0.11,0.06,0.19,0.28,0.1,0.33,0,0.18,0,1,0
"395",0.7,0.4,0.57,0,0.18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0.16,0.07,0.38,0.19,0.15,0.33,0,0.18,0,1,0
"396",0.67,0.4,0.66,0,0.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.19,0.35,0.27,0.51,0.18,0.34,0.33,0,0.18,1,3,0
"397",0.68,0.34,0.66,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09,0.21,0.14,0.43,0.27,0.2,0.33,0,0.27,0,2,1
"398",0.68,0.4,0.63,0,0.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08,0.3,0.2,0.37,0.33,0.29,0.33,0,0.27,1,3,0
"399",0.62,0.56,0.4,0,0.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03,0.17,0.04,0.22,0.23,0.16,0.33,0,0.27,0,1,1
"400",0.64,0.4,0.46,0,0.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.26,0.06,0.24,0.23,0.25,0.33,0,0.27,0,2,0
"401",0.6,0.54,0.45,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0.18,0.04,0.19,0.29,0.17,0.33,0,0.27,0,1,0
"402",0.64,0.44,0.53,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06,0.32,0.09,0.36,0.23,0.32,0.33,0,0.27,1,3,0
"403",0.67,0.36,0.61,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07,0.37,0.16,0.47,0.29,0.36,0.33,0,0.27,1,3,1
"404",0.7,0.36,0.67,0,0.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16,0.47,0.32,0.56,0.36,0.46,0.33,0,0.27,1,4,1
"405",0.76,0.33,0.62,0,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08,0.46,0.17,0.36,0.31,0.45,0.33,0,0.27,1,4,1
"406",0.66,0.53,0.57,0,0.23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13,0.71,0.24,0.31,0.18,0.71,0.33,0,0.27,1,5,1
"407",0.63,0.48,0.57,0,0.16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09,0.2,0.16,0.39,0.21,0.19,0.33,0,0.27,0,2,1
"408",0.63,0.42,0.59,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15,0.27,0.2,0.5,0.22,0.27,0.33,0,0.27,0,2,0
"409",0.67,0.44,0.67,0,0.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13,0.39,0.21,0.5,0.34,0.38,0.33,0,0.27,1,3,0
"410",0.72,0.42,0.75,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.48,0.27,0.51,0.36,0.48,0.33,0,0.27,1,4,1
"411",0.68,0.47,0.68,0,0.23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07,0.29,0.12,0.34,0.16,0.28,0.33,0,0.27,0,2,1
"412",0.66,0.38,0.58,0,0.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.22,0.1,0.47,0.12,0.21,0.33,0,0.27,0,2,0
"413",0.62,0.36,0.71,0.01,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13,0.28,0.18,0.46,0.21,0.28,0.33,1,0.27,0,2,0
"414",0.67,0.48,0.71,0,0.18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13,0.28,0.13,0.41,0.23,0.27,0.33,0,0.27,0,2,0
"415",0.6,0.51,0.61,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07,0.2,0.12,0.46,0.17,0.19,0.33,0,0.27,0,2,0
"416",0.64,0.43,0.62,0,0.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.06,0.18,0.06,0.4,0.2,0.17,0.33,0,0.27,0,1,0
"417",0.67,0.42,0.6,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04,0.21,0.05,0.38,0.23,0.2,0.33,0,0.27,0,2,0
"418",0.71,0.36,0.63,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0.26,0.08,0.42,0.3,0.25,0.33,0,0.27,0,2,0
"419",0.72,0.31,0.76,0,0.23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09,0.35,0.21,0.26,0.41,0.34,0.33,0,0.27,1,3,0
"420",0.72,0.38,0.77,0,0.24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07,0.26,0.15,0.26,0.42,0.25,0.33,0,0.27,0,2,1
"421",0.71,0.44,0.73,0.03,0.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11,0.39,0.15,0.53,0.28,0.38,0.33,1,0.27,1,3,0
"422",0.67,0.5,0.65,0.01,0.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02,0.19,0.01,0.1,0.29,0.18,0.33,1,0.27,0,1,1
"423",0.69,0.5,0.66,0,0.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.24,0.09,0.17,0.33,0.24,0.33,0,0.27,0,2,0
"424",0.72,0.47,0.66,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08,0.28,0.17,0.32,0.22,0.27,0.33,0,0.27,0,2,0
"425",0.73,0.36,0.68,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09,0.28,0.2,0.36,0.42,0.27,0.33,0,0.27,0,2,0
"426",0.76,0.28,0.74,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08,0.32,0.16,0.45,0.45,0.31,0.33,0,0.27,1,3,0
"427",0.73,0.27,0.74,0.01,0.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07,0.36,0.14,0.3,0.43,0.35,0.33,1,0.36,1,3,1
"428",0.65,0.42,0.54,0,0.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.1,0.01,0.1,0.34,0.09,0.33,1,0.36,0,1,1
"429",0.65,0.36,0.55,0,0.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.29,0.05,0.25,0.23,0.28,0.33,0,0.36,1,3,0
"430",0.59,0.46,0.43,0,0.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.1,0.01,0.07,0.32,0.09,0.33,0,0.36,0,1,1
"431",0.62,0.44,0.48,0,0.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04,0.1,0.02,0.23,0.26,0.09,0.33,0,0.36,0,1,0
"432",0.65,0.26,0.63,0,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09,0.24,0.22,0.37,0.28,0.23,0.33,1,0.36,0,2,0
"433",0.71,0.24,0.59,0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.23,0.11,0.3,0.26,0.22,0.33,0,0.36,0,2,0
"434",0.69,0.38,0.68,0,0.24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0.25,0.13,0.33,0.38,0.24,0.33,0,0.36,0,2,0
"435",0.69,0.4,0.67,0,0.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.21,0.24,0.31,0.34,0.2,0.33,0,0.36,0,2,0
"436",0.67,0.42,0.68,0,0.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12,0.17,0.23,0.31,0.32,0.16,0.33,1,0.36,0,1,0
"437",0.57,0.23,0.73,0.12,0.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08,0.04,0.02,0.16,0.3,0.03,0.33,1,0.36,0,0,0
"438",0.77,0.12,0.72,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0.13,0.05,0.29,0.32,0.12,0.33,0,0.36,0,1,0
"439",0.79,0.12,0.65,0,0.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.23,0.08,0.34,0.3,0.22,0.33,0,0.36,0,2,0
"440",0.7,0.22,0.56,0,0.31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02,0.14,0.03,0.15,0.29,0.13,0.33,0,0.36,0,1,0
"441",0.74,0.11,0.66,0,0.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.41,0.06,0.4,0.2,0.4,0.33,0,0.36,1,4,0
"442",0.8,0.25,0.66,0,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05,0.27,0.08,0.33,0.35,0.26,0.33,0,0.36,0,2,1
"443",0.77,0.35,0.69,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09,0.27,0.19,0.4,0.45,0.26,0.33,0,0.36,0,2,0
"444",0.81,0.27,0.76,0,0.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08,0.4,0.21,0.37,0.56,0.39,0.33,0,0.36,1,4,0
"445",0.8,0.2,0.82,0.03,0.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08,0.33,0.11,0.33,0.61,0.32,0.33,1,0.36,1,3,1
"446",0.85,0.19,0.75,0,0.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09,0.3,0.07,0.28,0.52,0.29,0.33,0,0.36,1,3,1
